product_id,title,description,price,discount
5821,Green Flex Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,292.59,15
5822,Red Premium Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,59.92,10
5823,Silver Lite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,791.59,30
5824,Orange Lite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",695.55,5
5825,Blue Premium Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,468.32,25
5826,Pink Lite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",949.82,10
5827,White Active Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",138.55,10
5828,Green Lite Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,475.43,30
5829,Black Lite Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",459.52,20
5830,Silver Flex Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,591.96,0
5831,Blue Ultra Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,886.25,20
5832,Pink Max Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,167.31,15
5833,Black Flex Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,747.85,30
5834,Gray Active Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,426.5,25
5835,Blue Sport Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,406.48,25
5836,Silver Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,828.69,30
5837,Red Elite Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,738.46,20
5838,Navy Pro Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,310.28,5
5839,Blue Plus Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",61.66,15
5840,Green Pro Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,412.81,30
5841,White Plus Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,278.4,5
5842,Navy Flex Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,604.78,0
5843,Navy Max Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,653.86,30
5844,Black Max Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",713.25,5
5845,Silver Plus Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,248.44,0
5846,Blue Sport Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",476.11,20
5847,Gray Plus Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",756.22,20
5848,Green Premium Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,812.18,15
5849,Orange Plus Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",710.6,25
5850,Orange Sport Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,742.32,10
5851,Pink Plus Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,656.04,25
5852,Red Sport Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,546.04,5
5853,Green Max Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,950.15,10
5854,White Premium Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,412.51,15
5855,White Max Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,423.02,0
5856,Silver Pro Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,141.72,0
5857,Pink Lite Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,675.24,20
5858,Black Max Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,373.24,15
5859,Silver Premium Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",618.59,25
5860,Pink Premium Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,899.1,15
5861,Pink Elite Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,654.5,30
5862,White Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,681.76,15
5863,Red Sport Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,458.66,15
5864,Orange Pro Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",434.14,0
5865,Black Active Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,497.93,5
5866,Blue Plus Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",862.97,25
5867,White Max Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",116.3,25
5868,Orange Ultra Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,571.38,5
5869,Orange Sport Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",414.88,25
5870,Green Ultra Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,530.15,5
5871,Blue Plus Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,521.21,15
5872,Blue Lite Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,243.5,5
5873,Pink Lite Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,333.45,0
5874,Green Sport Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,190.79,5
5875,Red Elite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,122.87,20
5876,Green Premium Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,247.45,10
5877,Green Sport Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,601.32,25
5878,Blue Flex Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,820.62,25
5879,Black Plus Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",535.19,0
5880,Blue Premium Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,619.85,30
5881,Silver Elite Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,949.02,20
5882,Silver Plus Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,871.54,20
5883,Pink Plus Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,902.72,10
5884,White Sport Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",444.78,0
5885,Pink Lite Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,706.96,0
5886,Navy Max Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",383.88,25
5887,Navy Flex Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",78.52,0
5888,Pink Sport Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,506.65,10
5889,Red Lite Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",718.55,15
5890,Pink Flex Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,113.21,0
5891,Blue Sport Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,412.42,20
5892,Black Premium Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,132.25,5
5893,Navy Pro Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,155.04,10
5894,Red Sport Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,156.52,10
5895,Red Flex Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,404.75,30
5896,White Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,277.21,15
5897,Silver Flex Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,381.94,15
5898,Green Flex Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,936.48,30
5899,Silver Plus Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",304.63,20
5900,Silver Plus Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,138.02,25
5901,Orange Ultra Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,956.42,5
5902,Blue Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,759.2,10
5903,Orange Elite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,454.99,25
5904,Silver Premium Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",532.22,0
5905,Navy Premium Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,356.42,15
5906,Black Pro Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",965.67,25
5907,White Elite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",753.05,15
5908,Orange Premium Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,881.58,20
5909,Silver Active Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",676.92,30
5910,Gray Lite Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,219.71,25
5911,White Lite Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,184.47,25
5912,Pink Ultra Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,544.64,5
5913,Orange Flex Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,818.45,20
5914,Silver Elite Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,830.99,20
5915,Navy Plus Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,936.14,30
5916,White Lite Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,177.8,25
5917,Green Elite Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,122.66,10
5918,Blue Ultra Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,367.72,25
5919,Black Elite Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",78.49,25
5920,White Pro Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,310.14,30
5921,Pink Lite Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,722.73,5
5922,Blue Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,574.48,10
5923,Blue Lite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,437.01,5
5924,Silver Lite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",222.41,25
5925,White Max Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,169.36,15
5926,Navy Premium Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",693.33,10
5927,Gray Plus Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",538.15,15
5928,Silver Ultra Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,975.87,5
5929,Navy Premium Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",258.31,25
5930,Silver Sport Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,969.38,15
5931,Silver Lite Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,387.12,5
5932,Silver Premium Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,811.19,25
5933,Pink Premium Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,579.24,10
5934,Red Lite Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,341.9,20
5935,Gray Premium Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,95.37,20
5936,Black Pro Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,552.46,0
5937,Pink Max Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,658.3,10
5938,Red Elite Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,797.92,15
5939,Orange Active Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",747.98,15
5940,Red Pro Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,342.86,5
5941,White Active Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,585.87,10
5942,Gray Flex Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,876.2,15
5943,Silver Pro Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,658.03,5
5944,Navy Pro Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",819.88,0
5945,Orange Active Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,980.55,20
5946,Black Plus Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",327.55,15
5947,Silver Active Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",41.11,25
5948,White Ultra Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,168.73,5
5949,Blue Max Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",418.88,10
5950,Gray Active Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,93.09,30
5951,Green Flex Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,495.14,10
5952,Navy Premium Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,241.86,5
5953,Blue Sport Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,879.79,15
5954,Orange Premium Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,831.73,0
5955,Navy Elite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,102.75,0
5956,Gray Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,98.41,0
5957,Silver Sport Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,15,0
5958,Pink Plus Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,511.43,10
5959,Navy Pro Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",813.38,10
5960,Gray Pro Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,743.79,15
5961,Green Pro Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,70.8,15
5962,Silver Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,156.81,15
5963,Blue Sport Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,563.09,10
5964,Blue Active Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",380.62,20
5965,White Plus Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,899.04,30
5966,White Plus Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",260.07,0
5967,Gray Flex Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",678.56,25
5968,Green Plus Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,214.91,0
5969,Gray Plus Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",326.19,0
5970,Pink Flex Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,879.29,15
5971,White Elite Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,850.9,0
5972,Black Active Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,75.36,0
5973,Pink Ultra Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,730.93,15
5974,Pink Pro Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,667.15,0
5975,White Sport Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,311.52,5
5976,Navy Flex Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,554.98,25
5977,Gray Pro Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,175.43,0
5978,Red Plus Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,294.83,15
5979,Silver Ultra Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",619.63,20
5980,Silver Max Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,714.08,15
5981,Red Pro Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,457.87,10
5982,Gray Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,354.41,0
5983,Red Premium Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,633.14,0
5984,Gray Max Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",937.04,0
5985,Red Max Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,926.58,20
5986,White Lite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",278.45,20
5987,White Lite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",254.84,10
5988,Red Pro Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,138.19,5
5989,Silver Active Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",405.58,5
5990,Navy Sport Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,688.95,5
5991,Red Plus Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,838.86,10
5992,Green Max Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,830.32,5
5993,Navy Elite Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,933.42,20
5994,Navy Plus Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,188.43,0
5995,Orange Max Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,603.92,30
5996,Blue Sport Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,163.91,0
5997,Black Ultra Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,179.35,15
5998,White Plus Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,889.73,0
5999,Pink Lite Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",984.15,0
6000,Navy Plus Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,696.39,10
6001,Gray Elite Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,372.64,5
6002,Silver Premium Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,263.56,30
6003,Silver Active Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,630.6,25
6004,Green Flex Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",262.04,15
6005,Green Plus Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,89.27,15
6006,Orange Ultra Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",34.18,30
6007,Orange Lite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",480.3,5
6008,Blue Pro Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,662.46,0
6009,White Sport Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",391.4,0
6010,White Premium Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,128.56,10
6011,Red Flex Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,669.6,20
6012,Blue Plus Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,437.38,10
6013,Orange Lite Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,733.52,30
6014,Silver Plus Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,856.02,15
6015,Green Active Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,301.01,5
6016,Black Sport Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,513.71,0
6017,Silver Premium Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,259.5,25
6018,Red Plus Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,337.97,25
6019,White Plus Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",393.28,20
6020,Blue Lite Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,844.88,10
6021,White Ultra Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,366.58,30
6022,Red Pro Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,255.77,0
6023,Silver Elite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,179.64,25
6024,Silver Lite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",378.1,15
6025,White Max Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,426.75,10
6026,Red Max Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",227.23,10
6027,Gray Ultra Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",42.84,10
6028,Green Max Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,251.3,10
6029,Orange Lite Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",312.49,0
6030,Orange Sport Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,54.18,15
6031,Navy Max Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,301.74,5
6032,Red Plus Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,145.49,10
6033,Silver Flex Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,207.58,30
6034,Red Sport Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,420.44,20
6035,Pink Ultra Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,954.47,10
6036,Blue Premium Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,425.38,25
6037,Green Sport Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,86.97,10
6038,Blue Lite Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,50,0
6039,Navy Active Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",501.04,25
6040,Red Lite Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,75.45,25
6041,Blue Ultra Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,939.87,0
6042,Red Max Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,872.08,30
6043,Navy Max Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,351.68,30
6044,White Max Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",334.11,15
6045,White Elite Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,384.56,20
6046,Silver Ultra Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",592.72,20
6047,Red Sport Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",135.03,20
6048,Green Ultra Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,282.23,20
6049,Gray Ultra Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",768.06,10
6050,Black Max Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,778.2,20
6051,Blue Max Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,281.25,30
6052,Silver Lite Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,178.4,0
6053,Orange Max Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,822.74,0
6054,Silver Plus Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,349.5,10
6055,Silver Premium Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,761.58,0
6056,Gray Sport Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,711.32,5
6057,Pink Active Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,853.57,25
6058,Blue Lite Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,51.58,20
6059,Orange Ultra Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",921.03,5
6060,Blue Plus Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,505.86,20
6061,Pink Ultra Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,359.67,25
6062,Silver Ultra Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,364.77,5
6063,Black Premium Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,207.76,5
6064,Green Lite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",436.42,30
6065,Green Ultra Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,659.11,15
6066,Gray Premium Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",392.63,30
6067,White Active Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",913.52,25
6068,Gray Sport Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,361.21,5
6069,Orange Premium Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",351.12,15
6070,Silver Plus Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,463.38,10
6071,Blue Sport Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,724.15,25
6072,Blue Ultra Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,583.77,20
6073,Gray Active Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,368.55,5
6074,Black Premium Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,593.43,5
6075,Navy Lite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,242.22,10
6076,Gray Premium Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,740.61,15
6077,Green Sport Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,154.81,10
6078,Navy Max Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,875.81,10
6079,Navy Plus Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",394.15,25
6080,Pink Lite Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,965.11,0
6081,Navy Plus Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,425.09,5
6082,Blue Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,163.89,15
6083,Blue Elite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,608.55,15
6084,Silver Elite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",314.27,5
6085,Red Lite Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,660.43,20
6086,Green Ultra Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",655.44,0
6087,Pink Premium Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",463.49,10
6088,Blue Plus Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,476.11,10
6089,Gray Max Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",251.1,0
6090,Orange Active Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,849.52,20
6091,White Sport Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,35.46,15
6092,White Sport Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,671.98,20
6093,Green Elite Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,536.17,30
